timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T15:58:15.341,32,255,255,255,0,1600,59,271.6900
2018-01-04T15:58:15.344,32,255,255,255,0,1500,57,271.6950
2018-01-04T15:58:15.345,32,255,255,255,0,1400,59,271.6900
2018-01-04T15:58:15.346,32,255,255,255,0,1400,57,271.6950
2018-01-04T15:58:15.501,32,255,255,255,0,500,7,271.7000
2018-01-04T15:58:16.152,32,255,255,255,0,700,7,271.7000
2018-01-04T15:58:16.153,32,255,255,255,0,500,1,271.7000
2018-01-04T15:58:16.153,32,255,255,255,0,793,1,271.7000
2018-01-04T15:58:16.659,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:16.659,32,95,255,255,95,610,7,271.7000
2018-01-04T15:58:16.659,32,255,255,255,0,600,68,271.7000
2018-01-04T15:58:16.975,32,255,255,255,0,1900,57,271.6900
2018-01-04T15:58:17.446,32,95,255,255,95,1800,60,271.7000
2018-01-04T15:58:17.918,32,255,255,255,0,1800,7,271.7000
2018-01-04T15:58:20.005,32,255,255,255,0,500,1,271.7000
2018-01-04T15:58:20.033,32,255,255,255,0,500,60,271.7000
2018-01-04T15:58:20.034,32,255,255,255,0,1300,1,271.7000
2018-01-04T15:58:20.035,32,255,255,255,0,1700,64,271.7000
2018-01-04T15:58:20.29,32,255,255,255,0,500,68,271.7050
2018-01-04T15:58:20.508,32,255,255,255,0,500,57,271.7050
2018-01-04T15:58:20.805,32,255,255,255,0,500,64,271.7100
2018-01-04T15:58:21,32,255,255,255,0,500,57,271.7100
2018-01-04T15:58:21.511,32,255,255,255,0,700,7,271.7100
2018-01-04T15:58:21.511,32,255,255,255,0,900,7,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,3300,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,700,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,1700,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,700,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,600,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,600,60,271.7100
2018-01-04T15:58:22.187,32,255,255,255,0,600,60,271.7100
2018-01-04T15:58:22.188,32,95,255,255,95,1700,65,271.7100
2018-01-04T15:58:22.195,32,255,255,255,0,800,11,271.7100
2018-01-04T15:58:22.847,32,95,255,255,95,900,11,271.7100
2018-01-04T15:58:24.184,32,255,255,255,0,500,7,271.7100
2018-01-04T15:58:24.497,32,255,255,255,0,500,7,271.7100
2018-01-04T15:58:24.916,32,95,255,255,95,500,65,271.7100
2018-01-04T15:58:25.792,32,255,255,255,0,600,57,271.7000
2018-01-04T15:58:28.847,32,95,255,255,95,1600,63,271.7100
2018-01-04T15:58:30.034,32,95,255,255,95,1300,1,271.7100
2018-01-04T15:58:30.408,32,255,255,255,0,600,68,271.7050
2018-01-04T15:58:30.485,32,95,255,255,95,500,1,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,700,1,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,700,60,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,1100,1,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,500,1,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,500,60,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,1000,1,271.7100
2018-01-04T15:58:30.486,32,95,255,255,95,1300,60,271.7100
2018-01-04T15:58:30.486,32,255,255,255,0,500,68,271.7100
2018-01-04T15:58:30.487,32,255,255,255,0,525,7,271.7100
2018-01-04T15:58:30.487,32,255,255,255,0,500,60,271.7100
2018-01-04T15:58:30.497,32,255,255,255,0,875,7,271.7100
2018-01-04T15:58:30.497,32,255,255,255,0,600,7,271.7100
2018-01-04T15:58:31.543,32,255,255,255,0,500,7,271.7100
2018-01-04T15:58:31.846,32,95,255,255,95,600,65,271.7100
2018-01-04T15:58:32.367,32,255,255,255,0,2500,57,271.7050
2018-01-04T15:58:32.367,32,255,255,255,0,600,57,271.7020
2018-01-04T15:58:32.368,32,255,255,255,0,1300,57,271.7050
2018-01-04T15:58:32.368,32,255,255,255,0,1200,57,271.7000
2018-01-04T15:58:32.368,32,255,255,255,0,600,57,271.7020
2018-01-04T15:58:32.616,32,255,255,255,0,700,7,271.7100
2018-01-04T15:58:32.617,32,95,255,255,95,900,1,271.7100
2018-01-04T15:58:33.005,32,95,255,255,95,600,60,271.7100
2018-01-04T15:58:33.005,32,95,255,255,95,900,65,271.7100
2018-01-04T15:58:33.034,32,95,255,255,95,500,1,271.7100
2018-01-04T15:58:34.288,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:34.288,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:34.288,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:34.288,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:34.288,32,95,255,255,95,600,7,271.7000
2018-01-04T15:58:34.289,32,95,255,255,95,700,7,271.7000
2018-01-04T15:58:34.289,32,95,255,255,95,1000,7,271.7000
2018-01-04T15:58:34.289,32,95,255,255,95,600,7,271.7000
