symbol,expiration,strike,right,timestamp,bid,ask,delta,theta,vega,rho,epsilon,lambda,gamma,vanna,charm,vomma,veta,vera,speed,zomma,color,ultima,d1,d2,dual_delta,dual_gamma,implied_vol,iv_error,underlying_timestamp,underlying_price
SPY,20190111,258.0,PUT,2019-01-11T09:57:00,1.24,1.29,-0.6496,-1.4733,2.5045,-0.1162,0.1154,-132.6193,0.1834,0.4864,-106.3729,1.2641,0.003,0.0,0.0,0.0,-0.0002,-12.0544,-0.3844,-0.3923,0.6525,0.0,0.2988,0.0,2019-01-11T09:57:00,257.21
SPY,20190111,258.0,PUT,2019-01-11T09:58:00,1.23,1.25,-0.6411,-1.5032,2.5229,-0.1144,0.1135,-132.9559,0.1834,0.4575,-101.3736,1.1168,0.0028,0.0,0.0,0.0,-0.0002,-10.611,-0.3615,-0.3694,0.6441,0.0,0.3017,0.0004,2019-01-11T09:58:00,257.25
SPY,20190111,258.0,PUT,2019-01-11T09:59:00,1.1,1.14,-0.6145,-1.5017,2.5795,-0.1094,0.1086,-141.3577,0.1928,0.3888,-84.3983,0.7637,0.0025,0.0,0.0,0.0,-0.0002,-7.5709,-0.2911,-0.2988,0.6174,0.0,0.2939,-0.0008,2019-01-11T09:59:00,257.41
SPY,20190111,258.0,PUT,2019-01-11T10:00:00,1.02,1.05,-0.5932,-1.4965,2.615,-0.1053,0.1046,-148.278,0.1998,0.3278,-70.186,0.5212,0.0022,0.0,0.0,0.0,-0.0002,-5.3254,-0.2358,-0.2434,0.5961,0.0,0.288,0.0003,2019-01-11T10:00:00,257.53
SPY,20190111,258.0,PUT,2019-01-11T10:01:00,1.0,1.03,-0.5929,-1.4733,2.6119,-0.1049,0.1043,-151.1085,0.2035,0.3324,-70.1748,0.5261,0.0023,0.0,0.0,0.0,-0.0002,-5.4695,-0.2351,-0.2425,0.5958,0.0,0.2832,0.0006,2019-01-11T10:01:00,257.54
SPY,20190111,258.0,PUT,2019-01-11T10:02:00,1.02,1.05,-0.6015,-1.4618,2.5936,-0.1062,0.1055,-150.2587,0.2034,0.3621,-76.2885,0.6265,0.0024,0.0,0.0,0.0,-0.0002,-6.5105,-0.2574,-0.2648,0.6044,0.0,0.2822,0.0009,2019-01-11T10:02:00,257.5
SPY,20190111,258.0,PUT,2019-01-11T10:03:00,0.91,0.95,-0.5642,-1.5059,2.6443,-0.0993,0.0987,-156.3115,0.2063,0.2342,-50.2868,0.2543,0.0018,0.0,0.0,0.0,-0.0002,-2.6621,-0.1616,-0.169,0.5671,0.0,0.2841,0.0001,2019-01-11T10:03:00,257.68
SPY,20190111,258.0,PUT,2019-01-11T10:04:00,0.87,0.9,-0.5505,-1.4953,2.6546,-0.0967,0.0961,-161.3077,0.2104,0.1896,-40.5461,0.1615,0.0016,0.0,0.0,0.0,-0.0002,-1.7216,-0.127,-0.1343,0.5534,0.0,0.2802,-0.0003,2019-01-11T10:04:00,257.75
SPY,20190111,258.0,PUT,2019-01-11T10:05:00,0.89,0.93,-0.5582,-1.5113,2.6433,-0.0977,0.0971,-158.1285,0.2077,0.2142,-46.2905,0.2104,0.0017,0.0,0.0,0.0,-0.0002,-2.2106,-0.1466,-0.154,0.5611,0.0,0.2836,-0.0001,2019-01-11T10:05:00,257.71
SPY,20190111,258.0,PUT,2019-01-11T10:06:00,0.89,0.91,-0.5591,-1.4946,2.6388,-0.0976,0.097,-160.1361,0.2104,0.2196,-47.008,0.2185,0.0017,0.0,0.0,0.0,-0.0002,-2.3226,-0.1487,-0.156,0.5619,0.0,0.2802,-0.0002,2019-01-11T10:06:00,257.71
SPY,20190111,258.0,PUT,2019-01-11T10:07:00,0.8,0.84,-0.525,-1.5279,2.6608,-0.0914,0.0909,-165.1512,0.2103,0.0986,-22.0968,0.0413,0.0012,0.0,0.0,0.0,-0.0002,-0.4394,-0.0627,-0.0701,0.5279,0.0,0.2832,-0.0002,2019-01-11T10:07:00,257.87
SPY,20190111,258.0,PUT,2019-01-11T10:08:00,0.8,0.83,-0.5207,-1.5366,2.6588,-0.0904,0.0899,-165.6288,0.21,0.0833,-18.9942,0.0289,0.0011,0.0,0.0,0.0,-0.0002,-0.3075,-0.0521,-0.0594,0.5237,0.0,0.2841,0.001,2019-01-11T10:08:00,257.89
SPY,20190111,258.0,PUT,2019-01-11T10:09:00,0.77,0.79,-0.5125,-1.5219,2.6577,-0.0888,0.0882,-169.489,0.213,0.0551,-12.9109,0.0115,0.001,0.0,0.0,0.0,-0.0002,-0.1255,-0.0315,-0.0388,0.5154,0.0,0.2807,0.0,2019-01-11T10:09:00,257.93
SPY,20190111,258.0,PUT,2019-01-11T10:10:00,0.74,0.75,-0.4955,-1.5281,2.6559,-0.0856,0.0851,-172.7825,0.213,-0.0055,-0.1496,0.0004,0.0008,0.0,0.0,0.0,-0.0002,-0.0061,0.0111,0.0039,0.4984,0.0,0.2812,0.0,2019-01-11T10:10:00,258.01
SPY,20190111,258.0,PUT,2019-01-11T10:11:00,0.71,0.73,-0.4912,-1.5116,2.6519,-0.0846,0.0841,-176.0399,0.2159,-0.0213,3.1312,0.0031,0.0007,0.0,0.0,0.0,-0.0002,-0.0356,0.022,0.0148,0.494,0.0,0.2778,0.0,2019-01-11T10:11:00,258.03
SPY,20190111,258.0,PUT,2019-01-11T10:12:00,0.76,0.78,-0.5197,-1.4816,2.6441,-0.0892,0.0887,-173.9889,0.2203,0.0826,-18.3784,0.0271,0.0011,0.0,0.0,0.0,-0.0002,-0.3005,-0.0495,-0.0565,0.5225,0.0,0.2724,0.0005,2019-01-11T10:12:00,257.9
SPY,20190111,258.0,PUT,2019-01-11T10:13:00,0.78,0.8,-0.531,-1.4699,2.635,-0.0909,0.0904,-173.2217,0.2219,0.1247,-26.9403,0.0644,0.0013,0.0,0.0,0.0,-0.0002,-0.7143,-0.0779,-0.0848,0.5338,0.0,0.2705,0.0006,2019-01-11T10:13:00,257.85
SPY,20190111,258.0,PUT,2019-01-11T10:14:00,0.78,0.8,-0.5311,-1.472,2.6312,-0.0906,0.0901,-173.4626,0.2222,0.1249,-27.0519,0.0645,0.0013,0.0,0.0,0.0,-0.0002,-0.7155,-0.078,-0.0849,0.5338,0.0,0.2705,-0.0006,2019-01-11T10:14:00,257.85
SPY,20190111,258.0,PUT,2019-01-11T10:15:00,0.81,0.83,-0.5471,-1.4543,2.6163,-0.0931,0.0925,-172.0509,0.2237,0.1852,-39.2141,0.1449,0.0015,0.0,0.0,0.0,-0.0002,-1.6157,-0.1184,-0.1253,0.5498,0.0,0.268,-0.0002,2019-01-11T10:15:00,257.78
SPY,20190111,258.0,PUT,2019-01-11T10:16:00,0.94,0.97,-0.5923,-1.4486,2.558,-0.1004,0.0998,-160.624,0.2162,0.3427,-72.6766,0.5274,0.0022,0.0,0.0,0.0,-0.0002,-5.7004,-0.2335,-0.2405,0.595,0.0,0.2724,-0.0001,2019-01-11T10:16:00,257.57
SPY,20190111,258.0,PUT,2019-01-11T10:17:00,0.9,0.93,-0.5798,-1.4536,2.5727,-0.098,0.0974,-164.184,0.2191,0.3007,-63.8083,0.3989,0.002,0.0,0.0,0.0,-0.0002,-4.3567,-0.2015,-0.2084,0.5825,0.0,0.2709,0.0,2019-01-11T10:17:00,257.63
SPY,20190111,258.0,PUT,2019-01-11T10:18:00,0.91,0.94,-0.5814,-1.4676,2.5668,-0.098,0.0974,-162.6434,0.2173,0.3036,-65.1482,0.4102,0.002,0.0,0.0,0.0,-0.0002,-4.4367,-0.2055,-0.2125,0.5841,0.0,0.2734,0.001,2019-01-11T10:18:00,257.62
SPY,20190111,258.0,PUT,2019-01-11T10:19:00,0.84,0.87,-0.5501,-1.5122,2.5985,-0.0925,0.0919,-166.663,0.2173,0.1898,-41.937,0.157,0.0015,0.0,0.0,0.0,-0.0002,-1.6913,-0.1259,-0.133,0.5529,0.0,0.2773,0.0009,2019-01-11T10:19:00,257.76
SPY,20190111,258.0,PUT,2019-01-11T10:20:00,0.82,0.86,-0.5431,-1.534,2.6003,-0.0911,0.0905,-166.5055,0.2158,0.1635,-36.7804,0.1163,0.0014,0.0,0.0,0.0,-0.0002,-1.2419,-0.1084,-0.1156,0.546,0.0,0.2802,0.0011,2019-01-11T10:20:00,257.79
SPY,20190111,258.0,PUT,2019-01-11T10:21:00,0.9,0.93,-0.5714,-1.5138,2.5685,-0.0955,0.0949,-161.8386,0.2147,0.2631,-58.317,0.3102,0.0018,0.0,0.0,0.0,-0.0002,-3.297,-0.1801,-0.1872,0.5742,0.0,0.2792,-0.0001,2019-01-11T10:21:00,257.66
SPY,20190111,258.0,PUT,2019-01-11T10:22:00,0.89,0.92,-0.5697,-1.512,2.5668,-0.0949,0.0944,-162.9977,0.216,0.2578,-57.1368,0.2958,0.0018,0.0,0.0,0.0,-0.0002,-3.1567,-0.1756,-0.1826,0.5724,0.0,0.2783,0.0006,2019-01-11T10:22:00,257.67
SPY,20190111,258.0,PUT,2019-01-11T10:23:00,0.85,0.89,-0.5538,-1.5461,2.5798,-0.092,0.0915,-164.0244,0.2146,0.1995,-45.2605,0.1763,0.0015,0.0,0.0,0.0,-0.0002,-1.8637,-0.1353,-0.1424,0.5566,0.0,0.2822,0.0003,2019-01-11T10:23:00,257.74
SPY,20190111,258.0,PUT,2019-01-11T10:24:00,0.85,0.89,-0.5564,-1.5361,2.5735,-0.0922,0.0916,-164.9051,0.2162,0.2101,-47.4078,0.1944,0.0016,0.0,0.0,0.0,-0.0002,-2.0688,-0.142,-0.1491,0.5592,0.0,0.2802,-0.0003,2019-01-11T10:24:00,257.73
SPY,20190111,258.0,PUT,2019-01-11T10:25:00,0.85,0.88,-0.552,-1.5463,2.5738,-0.0912,0.0906,-165.4379,0.2161,0.1939,-44.1389,0.1651,0.0015,0.0,0.0,0.0,-0.0002,-1.7523,-0.1308,-0.1379,0.5548,0.0,0.2812,0.0,2019-01-11T10:25:00,257.75
SPY,20190111,258.0,PUT,2019-01-11T10:26:00,0.97,1.0,-0.6123,-1.4339,2.486,-0.1008,0.1002,-160.8011,0.2189,0.4154,-89.4648,0.77,0.0024,0.0,0.0,0.0,-0.0002,-8.3344,-0.2855,-0.2923,0.6149,0.0,0.2695,0.0006,2019-01-11T10:26:00,257.49
SPY,20190111,258.0,PUT,2019-01-11T10:27:00,1.06,1.11,-0.6333,-1.4669,2.4385,-0.1039,0.1032,-150.8247,0.2073,0.4672,-104.6431,1.0318,0.0026,0.0,0.0,0.0,-0.0002,-10.6096,-0.3408,-0.3479,0.636,0.0,0.2802,0.0007,2019-01-11T10:27:00,257.37
SPY,20190111,258.0,PUT,2019-01-11T10:28:00,1.04,1.09,-0.6273,-1.4773,2.4481,-0.1026,0.102,-152.2098,0.2087,0.4481,-100.7163,0.9417,0.0025,0.0,0.0,0.0,-0.0002,-9.7197,-0.3248,-0.3318,0.63,0.0,0.2802,0.0008,2019-01-11T10:28:00,257.4
SPY,20190111,258.0,PUT,2019-01-11T10:29:00,1.11,1.17,-0.6448,-1.4905,2.4042,-0.1052,0.1044,-145.5265,0.2008,0.4909,-113.1669,1.1773,0.0027,0.0,0.0,0.0,-0.0002,-11.727,-0.3713,-0.3785,0.6474,0.0,0.2871,0.0,2019-01-11T10:29:00,257.3
SPY,20190111,258.0,PUT,2019-01-11T10:30:00,1.17,1.21,-0.6648,-1.4421,2.3483,-0.1081,0.1073,-143.7178,0.1992,0.5559,-126.8366,1.5254,0.003,0.0,0.0,0.0,-0.0002,-15.1418,-0.4257,-0.4328,0.6674,0.0,0.2836,-0.0001,2019-01-11T10:30:00,257.21
SPY,20190111,258.0,PUT,2019-01-11T10:31:00,1.14,1.18,-0.6542,-1.4698,2.3732,-0.106,0.1053,-145.1879,0.2008,0.5224,-120.253,1.3347,0.0028,0.0,0.0,0.0,-0.0002,-13.2935,-0.3969,-0.404,0.6569,0.0,0.2851,-0.0005,2019-01-11T10:31:00,257.26
SPY,20190111,258.0,PUT,2019-01-11T10:32:00,1.05,1.08,-0.6341,-1.4564,2.4186,-0.1025,0.1018,-153.9874,0.2116,0.476,-106.7316,1.0495,0.0026,0.0,0.0,0.0,-0.0002,-10.9386,-0.3428,-0.3497,0.6367,0.0,0.2763,0.0,2019-01-11T10:32:00,257.38
SPY,20190111,258.0,PUT,2019-01-11T10:33:00,1.1,1.15,-0.6491,-1.4571,2.3792,-0.1046,0.1039,-149.1762,0.2061,0.5158,-117.4717,1.2679,0.0028,0.0,0.0,0.0,-0.0002,-12.8976,-0.3829,-0.3899,0.6517,0.0,0.2802,-0.0003,2019-01-11T10:33:00,257.3
SPY,20190111,258.0,PUT,2019-01-11T10:34:00,1.1,1.14,-0.6488,-1.4649,2.3763,-0.1042,0.1035,-148.9382,0.2057,0.5132,-117.6388,1.2571,0.0027,0.0,0.0,0.0,-0.0002,-12.7455,-0.3822,-0.3892,0.6514,0.0,0.2812,0.0008,2019-01-11T10:34:00,257.3
SPY,20190111,258.0,PUT,2019-01-11T10:35:00,0.98,1.03,-0.6092,-1.5211,2.458,-0.0976,0.0969,-156.812,0.2131,0.388,-89.5739,0.6889,0.0022,0.0,0.0,0.0,-0.0002,-7.1575,-0.2772,-0.2842,0.6118,0.0,0.2812,0.0003,2019-01-11T10:35:00,257.49
SPY,20190111,258.0,PUT,2019-01-11T10:36:00,0.86,0.91,-0.569,-1.5451,2.5139,-0.0909,0.0903,-166.6246,0.2206,0.2554,-59.0299,0.2843,0.0017,0.0,0.0,0.0,-0.0002,-3.034,-0.1739,-0.1809,0.5717,0.0,0.2783,0.0,2019-01-11T10:36:00,257.68
SPY,20190111,258.0,PUT,2019-01-11T10:37:00,0.89,0.92,-0.584,-1.5056,2.491,-0.093,0.0924,-167.1564,0.2237,0.313,-70.9,0.4243,0.0019,0.0,0.0,0.0,-0.0002,-4.5927,-0.2122,-0.219,0.5866,0.0,0.2729,0.0001,2019-01-11T10:37:00,257.62
SPY,20190111,258.0,PUT,2019-01-11T10:38:00,0.9,0.94,-0.5904,-1.5103,2.4779,-0.0937,0.0931,-165.2455,0.2221,0.3333,-76.0406,0.4858,0.002,0.0,0.0,0.0,-0.0002,-5.2177,-0.2285,-0.2353,0.593,0.0,0.2744,0.0003,2019-01-11T10:38:00,257.59
SPY,20190111,258.0,PUT,2019-01-11T10:39:00,0.91,0.93,-0.5934,-1.499,2.4695,-0.0939,0.0933,-166.0822,0.2236,0.3462,-78.6142,0.521,0.002,0.0,0.0,0.0,-0.0002,-5.6283,-0.2364,-0.2431,0.596,0.0,0.2724,0.0004,2019-01-11T10:39:00,257.58
SPY,20190111,258.0,PUT,2019-01-11T10:40:00,0.9,0.94,-0.5935,-1.5012,2.4654,-0.0936,0.093,-166.3124,0.224,0.3467,-78.9703,0.5218,0.002,0.0,0.0,0.0,-0.0002,-5.6365,-0.2367,-0.2435,0.5961,0.0,0.2724,-0.0007,2019-01-11T10:40:00,257.58
SPY,20190111,258.0,PUT,2019-01-11T10:41:00,0.92,0.95,-0.6015,-1.4794,2.4488,-0.0945,0.094,-166.7656,0.2256,0.378,-85.3461,0.6173,0.0021,0.0,0.0,0.0,-0.0002,-6.7176,-0.2573,-0.264,0.6041,0.0,0.2695,-0.001,2019-01-11T10:41:00,257.55
SPY,20190111,258.0,PUT,2019-01-11T10:42:00,0.95,0.99,-0.6174,-1.464,2.4163,-0.0967,0.0961,-163.7846,0.2235,0.4323,-97.6891,0.8181,0.0023,0.0,0.0,0.0,-0.0001,-8.831,-0.2988,-0.3054,0.6199,0.0,0.2695,0.0006,2019-01-11T10:42:00,257.48
SPY,20190111,258.0,PUT,2019-01-11T10:43:00,0.9,0.96,-0.6015,-1.4895,2.4411,-0.0939,0.0934,-166.6953,0.2255,0.3765,-85.843,0.6127,0.0021,0.0,0.0,0.0,-0.0001,-6.643,-0.2572,-0.2639,0.604,0.0,0.2705,-0.0006,2019-01-11T10:43:00,257.55
SPY,20190111,258.0,PUT,2019-01-11T10:44:00,0.73,0.77,-0.5385,-1.4933,2.5102,-0.0839,0.0834,-185.3478,0.239,0.1561,-35.5984,0.0956,0.0013,0.0,0.0,0.0,-0.0001,-1.0897,-0.0968,-0.1033,0.5411,0.0,0.2626,-0.001,2019-01-11T10:44:00,257.83
SPY,20190111,258.0,PUT,2019-01-11T10:45:00,0.75,0.79,-0.5539,-1.4632,2.4944,-0.086,0.0855,-185.4497,0.2425,0.2171,-48.3096,0.1858,0.0015,0.0,0.0,0.0,-0.0001,-2.146,-0.1355,-0.1419,0.5564,0.0,0.2583,0.0,2019-01-11T10:45:00,257.77
SPY,20190111,258.0,PUT,2019-01-11T10:46:00,0.76,0.8,-0.5619,-1.447,2.4828,-0.0869,0.0865,-185.7689,0.2445,0.2496,-54.9734,0.2449,0.0016,0.0,0.0,0.0,-0.0001,-2.8499,-0.1557,-0.162,0.5643,0.0,0.2558,-0.0005,2019-01-11T10:46:00,257.74
SPY,20190111,258.0,PUT,2019-01-11T10:47:00,0.82,0.86,-0.5922,-1.4098,2.4406,-0.0913,0.0908,-181.5065,0.2441,0.3677,-79.6037,0.5395,0.002,0.0,0.0,0.0,-0.0001,-6.2815,-0.2333,-0.2395,0.5946,0.0,0.2529,0.0007,2019-01-11T10:47:00,257.62
SPY,20190111,258.0,PUT,2019-01-11T10:48:00,0.76,0.78,-0.5568,-1.463,2.4798,-0.0856,0.0852,-186.4069,0.2443,0.2291,-51.176,0.2057,0.0015,0.0,0.0,0.0,-0.0001,-2.3835,-0.143,-0.1492,0.5593,0.0,0.2573,0.0,2019-01-11T10:48:00,257.76
SPY,20190111,258.0,PUT,2019-01-11T10:49:00,0.75,0.79,-0.551,-1.4966,2.481,-0.0845,0.084,-184.4744,0.2406,0.2032,-46.5326,0.1635,0.0014,0.0,0.0,0.0,-0.0001,-1.862,-0.1283,-0.1347,0.5535,0.0,0.2622,0.0,2019-01-11T10:49:00,257.78
SPY,20190111,258.0,PUT,2019-01-11T10:50:00,0.76,0.78,-0.5598,-1.4576,2.469,-0.0855,0.0851,-187.4201,0.2462,0.2417,-53.9741,0.2279,0.0015,0.0,0.0,0.0,-0.0001,-2.6534,-0.1506,-0.1568,0.5623,0.0,0.2558,0.0,2019-01-11T10:50:00,257.75
SPY,20190111,258.0,PUT,2019-01-11T10:51:00,0.92,0.96,-0.6268,-1.409,2.3634,-0.0954,0.0948,-171.7183,0.2352,0.4843,-107.6589,0.9783,0.0025,0.0,0.0,0.0,-0.0001,-10.9809,-0.3235,-0.3298,0.6292,0.0,0.2578,0.0,2019-01-11T10:51:00,257.47
SPY,20190111,258.0,PUT,2019-01-11T10:52:00,0.86,0.91,-0.6029,-1.4441,2.4042,-0.0915,0.091,-176.5158,0.2389,0.398,-89.3761,0.6474,0.0021,0.0,0.0,0.0,-0.0001,-7.3327,-0.2608,-0.2671,0.6053,0.0,0.2587,-0.0002,2019-01-11T10:52:00,257.57
SPY,20190111,258.0,PUT,2019-01-11T10:53:00,0.83,0.87,-0.5975,-1.427,2.409,-0.0904,0.0899,-181.0541,0.2443,0.385,-85.371,0.5921,0.0021,0.0,0.0,0.0,-0.0001,-6.8386,-0.247,-0.2531,0.5999,0.0,0.2543,0.0002,2019-01-11T10:53:00,257.6
SPY,20190111,258.0,PUT,2019-01-11T10:54:00,0.8,0.84,-0.5852,-1.4432,2.4232,-0.0882,0.0877,-183.7174,0.2459,0.3387,-75.6873,0.4536,0.0019,0.0,0.0,0.0,-0.0001,-5.2556,-0.2153,-0.2215,0.5876,0.0,0.2548,0.0009,2019-01-11T10:54:00,257.65
SPY,20190111,258.0,PUT,2019-01-11T10:55:00,0.69,0.73,-0.5382,-1.4691,2.4664,-0.0809,0.0805,-195.3029,0.2518,0.1598,-36.532,0.0953,0.0012,0.0,0.0,0.0,-0.0001,-1.1247,-0.096,-0.1021,0.5406,0.0,0.2539,0.0008,2019-01-11T10:55:00,257.84
SPY,20190111,258.0,PUT,2019-01-11T10:56:00,0.59,0.62,-0.4901,-1.4512,2.4748,-0.0734,0.0731,-210.8512,0.258,-0.03,4.8586,0.0046,0.0005,0.0,0.0,0.0,-0.0001,-0.0569,0.0247,0.0187,0.4925,0.0,0.249,-0.0003,2019-01-11T10:56:00,258.03
SPY,20190111,258.0,PUT,2019-01-11T10:57:00,0.54,0.55,-0.4636,-1.4205,2.4622,-0.0693,0.0689,-222.0254,0.2625,-0.1389,27.7852,0.0785,0.0001,0.0,0.0,0.0,-0.0001,-0.9642,0.0912,0.0853,0.4659,0.0,0.2441,-0.0017,2019-01-11T10:57:00,258.13
SPY,20190111,258.0,PUT,2019-01-11T10:58:00,0.57,0.59,-0.4774,-1.4719,2.464,-0.0711,0.0707,-212.1328,0.2555,-0.08,15.9512,0.028,0.0003,0.0,0.0,0.0,-0.0001,-0.3349,0.0566,0.0506,0.4798,0.0,0.2519,0.0014,2019-01-11T10:58:00,258.08
SPY,20190111,258.0,PUT,2019-01-11T10:59:00,0.55,0.56,-0.4689,-1.4352,2.4567,-0.0696,0.0693,-220.0945,0.2621,-0.1164,23.3489,0.0559,0.0002,0.0,0.0,0.0,-0.0001,-0.684,0.0778,0.0719,0.4713,0.0,0.2456,0.0,2019-01-11T10:59:00,258.11
SPY,20190111,258.0,PUT,2019-01-11T11:00:00,0.54,0.55,-0.4613,-1.447,2.4488,-0.0682,0.0679,-220.6173,0.26,-0.1461,30.0667,0.0874,0.0001,0.0,0.0,0.0,-0.0001,-1.0575,0.097,0.091,0.4637,0.0,0.2475,-0.0003,2019-01-11T11:00:00,258.14
SPY,20190111,258.0,PUT,2019-01-11T11:01:00,0.51,0.52,-0.4434,-1.4508,2.4321,-0.0654,0.0651,-224.1873,0.2575,-0.2161,45.7172,0.1894,0.0,0.0,0.0,0.0,-0.0001,-2.2685,0.1422,0.1363,0.4457,0.0,0.249,0.0014,2019-01-11T11:01:00,258.21
SPY,20190111,258.0,PUT,2019-01-11T11:02:00,0.6,0.61,-0.4852,-1.5059,2.4496,-0.0713,0.0709,-208.4281,0.2535,-0.0483,9.3232,0.011,0.0004,0.0,0.0,0.0,-0.0001,-0.1304,0.037,0.031,0.4876,0.0,0.2558,0.0011,2019-01-11T11:02:00,258.05
SPY,20190111,258.0,PUT,2019-01-11T11:03:00,0.53,0.56,-0.4614,-1.463,2.4365,-0.0676,0.0673,-220.4135,0.2598,-0.145,30.3505,0.0862,0.0001,0.0,0.0,0.0,-0.0001,-1.0375,0.0969,0.0909,0.4637,0.0,0.249,0.0006,2019-01-11T11:03:00,258.14
SPY,20190111,258.0,PUT,2019-01-11T11:04:00,0.54,0.56,-0.4642,-1.4808,2.434,-0.0678,0.0674,-217.9248,0.2579,-0.1322,27.9244,0.0726,0.0001,0.0,0.0,0.0,-0.0001,-0.8659,0.0896,0.0837,0.4666,0.0,0.2514,-0.0001,2019-01-11T11:04:00,258.13
SPY,20190111,258.0,PUT,2019-01-11T11:05:00,0.58,0.6,-0.485,-1.4962,2.4371,-0.0705,0.0702,-211.9726,0.2578,-0.0498,9.6192,0.0114,0.0004,0.0,0.0,0.0,-0.0001,-0.137,0.0375,0.0316,0.4873,0.0,0.2529,0.0007,2019-01-11T11:05:00,258.05
SPY,20190111,258.0,PUT,2019-01-11T11:06:00,0.61,0.63,-0.4979,-1.5138,2.4342,-0.0722,0.0718,-207.2228,0.256,0.0012,-1.8728,0.0,0.0006,0.0,0.0,0.0,-0.0001,-0.0008,0.0052,-0.0007,0.5003,0.0,0.2553,-0.0001,2019-01-11T11:06:00,258.0
SPY,20190111,258.0,PUT,2019-01-11T11:07:00,0.65,0.67,-0.5156,-1.5291,2.4276,-0.0745,0.0741,-201.4502,0.2538,0.0702,-17.8162,0.0168,0.0008,0.0,0.0,0.0,-0.0001,-0.1969,-0.0393,-0.0454,0.5181,0.0,0.2578,0.0004,2019-01-11T11:07:00,257.93
SPY,20190111,258.0,PUT,2019-01-11T11:08:00,0.64,0.65,-0.5135,-1.4971,2.424,-0.0739,0.0735,-207.0187,0.2602,0.0631,-15.9285,0.013,0.0008,0.0,0.0,0.0,-0.0001,-0.1563,-0.0339,-0.0398,0.5158,0.0,0.2519,-0.0002,2019-01-11T11:08:00,257.94
SPY,20190111,258.0,PUT,2019-01-11T11:09:00,0.56,0.58,-0.4722,-1.5219,2.4169,-0.0677,0.0674,-214.0586,0.2561,-0.0988,21.2563,0.0417,0.0002,0.0,0.0,0.0,-0.0001,-0.4906,0.0695,0.0635,0.4746,0.0,0.2558,-0.001,2019-01-11T11:09:00,258.1
SPY,20190111,258.0,PUT,2019-01-11T11:10:00,0.57,0.59,-0.4798,-1.5201,2.4152,-0.0686,0.0683,-213.4033,0.2578,-0.0696,14.4775,0.0213,0.0003,0.0,0.0,0.0,-0.0001,-0.2521,0.0505,0.0445,0.4822,0.0,0.2548,0.0004,2019-01-11T11:10:00,258.07
SPY,20190111,258.0,PUT,2019-01-11T11:11:00,0.67,0.69,-0.5374,-1.4865,2.4014,-0.0765,0.0761,-203.9998,0.2627,0.1586,-37.7057,0.0901,0.0011,0.0,0.0,0.0,-0.0001,-1.0803,-0.094,-0.0998,0.5397,0.0,0.25,-0.0009,2019-01-11T11:11:00,257.85
SPY,20190111,258.0,PUT,2019-01-11T11:12:00,0.68,0.71,-0.5396,-1.5057,2.3959,-0.0766,0.0762,-201.4586,0.26,0.1655,-39.8341,0.0995,0.0011,0.0,0.0,0.0,-0.0001,-1.1777,-0.0995,-0.1055,0.542,0.0,0.2529,0.001,2019-01-11T11:12:00,257.84
SPY,20190111,258.0,PUT,2019-01-11T11:13:00,0.78,0.82,-0.5849,-1.5024,2.3473,-0.0827,0.0822,-188.3525,0.2521,0.3347,-80.2937,0.4323,0.0017,0.0,0.0,0.0,-0.0001,-4.9722,-0.2145,-0.2205,0.5872,0.0,0.2568,0.0002,2019-01-11T11:13:00,257.66
SPY,20190111,258.0,PUT,2019-01-11T11:14:00,0.77,0.8,-0.5809,-1.4911,2.3484,-0.0818,0.0814,-191.782,0.2559,0.3235,-77.0845,0.3974,0.0017,0.0,0.0,0.0,-0.0001,-4.6305,-0.2043,-0.2102,0.5832,0.0,0.2539,0.0007,2019-01-11T11:14:00,257.68
SPY,20190111,258.0,PUT,2019-01-11T11:15:00,0.75,0.79,-0.5725,-1.5178,2.3543,-0.0804,0.08,-191.8422,0.2545,0.2884,-69.9022,0.3165,0.0016,0.0,0.0,0.0,-0.0001,-3.6566,-0.1828,-0.1888,0.5748,0.0,0.2568,-0.0011,2019-01-11T11:15:00,257.71
SPY,20190111,258.0,PUT,2019-01-11T11:16:00,0.76,0.78,-0.5758,-1.5064,2.3464,-0.0805,0.0801,-192.9047,0.2565,0.3029,-73.0507,0.347,0.0016,0.0,0.0,0.0,-0.0001,-4.0344,-0.1912,-0.1971,0.5781,0.0,0.2548,-0.0009,2019-01-11T11:16:00,257.7
SPY,20190111,258.0,PUT,2019-01-11T11:17:00,0.73,0.76,-0.563,-1.5182,2.3561,-0.0785,0.0781,-196.201,0.2584,0.2545,-61.8497,0.2416,0.0014,0.0,0.0,0.0,-0.0001,-2.8212,-0.1587,-0.1646,0.5653,0.0,0.2548,-0.0003,2019-01-11T11:17:00,257.75
SPY,20190111,258.0,PUT,2019-01-11T11:18:00,0.7,0.74,-0.5464,-1.5658,2.3661,-0.0759,0.0755,-195.9037,0.2544,0.1866,-46.9466,0.1302,0.0012,0.0,0.0,0.0,-0.0001,-1.4926,-0.1168,-0.1228,0.5488,0.0,0.2607,-0.0011,2019-01-11T11:18:00,257.81
SPY,20190111,258.0,PUT,2019-01-11T11:19:00,0.63,0.65,-0.5108,-1.5684,2.3785,-0.0707,0.0704,-206.0834,0.2583,0.0512,-13.9995,0.0083,0.0007,0.0,0.0,0.0,-0.0001,-0.0977,-0.0272,-0.0332,0.5132,0.0,0.2587,-0.0008,2019-01-11T11:19:00,257.95
